response_time
2
1
2
2
2
1
2
2
2
1
3
5
4
3
5
3
3
2
2
1
1
1
2
2
1
2
2
2
2
12
1
4
3
5
6
1
2
1
1
4
2
2
1
1
3
2
3
3
5
3
2
3
3
3
3
2
5
4
9
1
1
1
1
2
3
2
3
2
3
2
3
2
3
20
2
8
5
1
4
2
2
1
3
1
1
3
3
1
1
2
1
1
1
4
2
3
3
2
2
3
