response_time
7
5
5
4
8
5
4
5
5
6
6
6
6
3
8
16
4
2
5
8
8
9
5
2
2
6
15
2
9
9
4
6
6
8
10
2
9
4
7
1
9
9
2
7
10
5
5
4
2
6
8
8
4
3
4
1
11
4
7
4
4
12
27
4
17
9
11
8
6
6
3
2
7
12
4
3
2
4
2
7
9
10
12
2
4
3
7
7
3
4
6
6
6
6
6
8
7
14
8
5
