response_time
3
9
5
6
3
5
6
8
5
5
6
6
5
3
14
16
2
5
5
9
8
7
9
4
4
1
2
2
4
5
18
3
21
17
3
5
8
9
3
6
2
3
2
1
8
1
2
6
7
9
7
11
3
11
9
11
6
5
6
4
5
2
13
5
4
3
12
9
4
3
7
10
26
20
10
2
2
6
2
3
3
18
2
2
3
3
3
5
7
10
5
2
13
8
9
9
4
5
6
7
