response_time
5
7
9
5
5
6
5
3
4
6
5
4
4
5
6
6
4
10
1
2
6
7
8
10
4
2
2
5
8
13
8
2
19
3
6
8
5
6
1
2
7
2
4
7
8
1
14
5
2
6
4
7
12
7
8
3
12
8
2
3
12
10
7
2
2
19
11
14
11
4
3
4
7
8
4
4
3
3
3
2
9
6
3
6
5
2
18
12
3
4
5
5
5
7
6
5
7
8
4
2
