response_time
35
19
6
23
4
4
3
3
2
1
15
8
4
8
3
3
6
6
4
4
5
6
5
11
3
1
2
5
4
3
3
2
5
8
8
3
5
4
7
10
15
13
4
3
3
1
2
2
6
3
3
7
8
2
2
6
30
2
2
2
2
9
8
3
4
1
6
6
4
3
2
3
3
2
2
2
1
2
4
7
3
5
6
7
6
4
6
2
4
6
6
6
6
5
9
1
7
14
3
2
