response_time
3
11
19
16
23
3
7
4
2
4
3
9
2
17
6
22
10
6
3
4
4
6
4
3
8
2
2
1
1
5
6
3
4
5
9
5
31
2
1
1
1
4
5
6
3
24
5
3
3
4
2
4
6
9
2
1
3
45
1
2
2
3
5
11
2
3
5
2
7
3
2
3
3
2
3
6
3
7
3
5
5
4
4
10
9
4
6
16
1
2
2
12
3
2
12
2
2
4
9
3
