response_time
2
29
21
3
4
7
3
5
4
9
5
6
5
2
22
4
3
3
26
3
2
2
1
6
9
4
2
2
6
1
1
2
3
5
7
2
2
6
7
2
5
6
5
8
19
3
3
2
4
8
9
6
1
2
8
42
3
3
1
8
5
6
4
3
3
14
4
3
1
2
1
4
1
4
6
7
7
6
4
4
3
10
4
5
3
21
6
1
2
2
1
4
2
8
6
11
15
14
1
4
