response_time
7
22
12
10
3
4
7
6
7
5
2
2
16
5
3
2
2
5
7
3
2
3
1
3
5
7
7
2
2
6
8
6
16
16
3
3
4
5
7
7
9
8
6
5
44
2
2
5
5
7
3
12
3
3
2
1
7
5
8
6
5
3
3
6
5
5
7
4
5
25
2
2
2
4
1
2
7
3
8
8
21
5
7
7
2
3
3
4
3
4
3
10
4
2
2
3
3
2
5
6
