response_time
9
5
5
3
6
0
1
1
3
2
3
1
3
2
4
3
8
4
3
4
11
2
2
0
1
0
1
3
3
2
1
4
2
1
3
5
2
6
3
3
4
3
2
3
2
2
2
3
3
2
3
3
2
2
2
3
2
3
4
2
2
2
3
3
2
2
2
2
2
4
2
1
3
2
3
2
4
3
2
2
4
2
2
2
2
6
1
2
2
2
2
2
3
2
7
0
2
1
2
3
