response_time
22
11
14
16
19
19
7
13
24
14
7
9
4
11
22
20
16
7
24
16
5
6
13
10
22
30
11
9
9
8
43
31
11
28
17
9
16
13
23
11
5
11
12
5
9
12
15
10
25
5
10
6
4
14
7
15
9
12
15
12
16
4
5
11
14
12
8
12
13
20
15
16
10
14
11
11
9
11
11
10
7
9
11
12
12
14
8
11
10
13
14
13
9
18
11
9
13
15
14
9
