response_time
12
6
5
3
5
11
5
9
7
8
44
55
5
40
7
5
45
5
38
27
6
7
4
7
37
6
59
17
66
2
1
2
5
5
6
23
49
2
2
2
6
12
14
4
4
3
4
6
9
4
4
3
5
5
10
4
3
4
3
3
5
8
8
5
7
9
4
5
3
7
4
4
7
6
2
15
6
3
5
8
10
10
19
2
7
5
6
6
14
9
5
11
18
13
45
8
6
6
2
3
