response_time
18
3
35
8
67
6
2
3
7
3
4
2
7
5
8
54
6
2
4
14
8
7
38
6
4
28
8
7
11
6
41
5
28
10
54
11
8
43
7
11
30
10
35
8
6
2
25
11
9
17
11
71
35
6
6
3
2
3
1
1
1
3
8
11
3
3
2
9
4
4
4
3
1
1
1
12
13
6
5
5
3
2
3
13
4
4
4
5
2
4
2
6
8
3
2
8
9
3
6
4
