response_time
16
6
3
2
4
4
7
6
33
18
43
8
6
5
12
3
3
3
5
10
9
8
36
2
36
8
4
7
22
4
6
52
6
6
6
8
5
7
9
6
8
13
5
6
30
5
7
42
7
9
40
5
9
32
12
4
26
8
7
21
6
51
6
68
26
2
9
1
3
1
2
2
2
6
7
15
2
2
2
7
8
4
2
2
5
18
6
9
10
4
6
3
3
13
6
6
4
2
4
5
