response_time
16
6
3
10
6
9
9
8
19
51
5
1
3
3
4
10
6
3
2
8
6
9
58
3
4
36
5
5
6
14
4
6
50
5
5
8
6
7
9
4
5
7
4
6
44
6
5
9
25
8
51
4
9
3
15
8
5
41
52
7
83
9
5
14
7
4
4
3
6
9
3
4
3
5
5
4
4
3
11
3
2
5
4
2
4
4
4
7
3
8
7
5
9
5
7
5
6
6
6
5
