response_time
174
163
208
44
53
86
93
132
84
99
135
101
124
81
113
77
99
55
41
76
219
120
115
99
94
78
91
75
76
66
116
146
260
189
133
145
330
151
174
84
158
102
71
41
32
131
69
51
72
66
43
95
81
73
61
115
82
50
39
30
36
75
32
41
45
26
81
47
51
68
66
72
58
69
90
57
93
32
42
46
119
47
54
34
58
80
48
68
43
157
164
184
136
85
62
53
37
33
120
39
