response_time
18
10
14
8
6
4
21
5
6
44
7
68
4
6
45
10
57
6
6
6
21
6
2
45
9
7
29
1
6
3
4
5
8
7
16
10
60
5
5
31
6
7
29
11
53
4
5
44
5
4
6
20
8
4
38
4
3
38
9
6
8
18
5
5
40
87
1
3
1
2
4
4
5
3
3
7
7
39
7
1
3
1
5
9
40
1
11
10
2
1
5
2
3
4
3
4
5
5
6
2
