response_time
10
15
12
6
12
7
11
11
35
65
4
4
41
51
41
10
5
43
5
6
5
34
1
2
3
3
4
9
3
7
42
5
4
37
14
59
4
35
7
5
19
75
4
6
7
22
5
4
5
25
9
6
38
8
7
5
29
8
6
35
8
52
8
75
5
5
1
2
5
4
3
3
7
6
7
24
5
4
6
2
2
4
3
3
9
6
7
4
4
2
6
4
4
4
3
4
2
5
5
5
