response_time
14
17
9
9
7
5
3
8
36
12
54
4
6
48
9
8
8
7
9
44
6
4
34
6
6
40
3
3
5
7
10
3
7
43
7
31
14
56
4
5
32
9
6
21
76
5
6
9
34
10
24
9
10
43
84
8
5
2
1
8
6
4
4
4
6
7
9
47
3
1
4
7
7
43
1
1
9
17
9
5
2
2
2
2
6
1
3
3
5
2
4
2
4
1
2
5
6
6
6
9
