response_time
13
24
14
17
44
72
10
108
22
11
19
13
62
20
66
10
53
45
10
57
8
39
65
8
8
12
10
10
19
7
6
4
7
8
4
8
15
7
8
3
4
4
21
23
5
3
4
4
3
4
4
7
6
5
5
6
8
20
5
5
7
13
11
9
8
17
15
4
5
7
12
7
4
5
6
4
9
10
5
13
13
10
12
17
10
16
8
4
4
4
5
7
8
11
5
9
7
12
5
3
