response_time
14
10
11
9
15
21
7
10
7
13
17
11
10
24
7
16
12
15
16
20
14
14
18
12
12
4
6
15
22
13
17
19
11
11
8
7
12
18
15
15
8
37
14
5
6
8
8
10
5
19
15
6
3
20
8
6
8
15
16
13
6
15
8
25
16
10
10
15
6
6
6
11
6
8
12
24
13
13
12
11
10
18
15
4
11
4
8
21
10
5
14
11
27
14
17
6
6
3
17
13
