response_time
4
3
3
1
3
2
2
2
3
2
2
2
7
3
2
2
4
3
2
2
3
4
3
2
3
2
9
1
1
3
2
2
2
2
1
1
1
1
3
1
1
1
1
1
1
2
3
3
1
2
2
3
5
1
4
2
2
3
3
2
2
3
3
1
1
2
6
2
2
3
2
2
2
1
1
1
2
2
13
1
1
3
0
1
2
3
4
4
4
10
2
1
2
3
3
3
1
2
3
4
