response_time
3
2
3
3
2
1
2
2
3
3
4
3
4
6
1
2
4
3
4
2
3
2
2
3
2
1
2
7
9
5
2
1
2
2
4
3
1
0
1
2
1
1
2
1
3
1
1
2
2
2
2
2
3
6
4
1
3
3
2
2
2
2
3
2
1
1
7
7
15
1
3
2
3
2
2
1
2
2
1
2
6
1
1
2
3
2
3
4
4
1
2
3
4
3
9
7
2
3
2
3
