response_time
3
3
3
3
2
1
3
2
2
3
3
3
3
2
2
2
3
2
8
5
2
1
3
3
2
7
1
3
2
6
2
3
2
3
1
2
3
2
1
1
2
1
2
2
2
1
2
1
2
3
2
4
3
3
4
2
7
10
7
3
2
2
2
3
2
2
2
2
1
7
16
10
1
2
1
3
2
1
2
2
3
1
2
1
2
2
3
3
2
3
1
2
17
7
4
2
4
2
10
3
