response_time
2
2
2
3
3
3
4
2
2
2
2
3
2
5
5
1
4
3
2
3
7
2
2
3
3
2
2
2
2
8
1
2
2
3
3
3
2
2
2
2
1
1
3
1
2
2
1
3
2
2
1
2
2
3
2
2
3
4
6
3
2
2
3
2
2
2
2
3
2
2
3
2
6
12
3
2
3
1
2
1
4
2
2
1
2
2
1
2
1
1
2
2
2
2
6
7
2
2
2
3
