response_time
132
72
193
99
27
54
56
29
98
184
58
116
111
80
61
37
73
53
178
156
48
90
124
151
89
100
160
81
119
141
197
266
127
63
67
200
144
111
137
70
92
75
31
33
69
28
53
75
81
81
93
49
52
60
50
87
46
33
31
90
32
57
101
28
80
48
137
116
46
130
112
177
120
174
150
75
181
136
36
57
29
43
33
87
80
74
134
151
66
121
99
108
78
96
104
30
28
27
50
52
