response_time
14
8
10
5
14
3
11
5
8
9
9
16
9
9
9
7
7
14
23
7
7
2
7
9
3
9
10
8
9
12
9
5
6
28
13
5
3
6
10
14
5
18
7
3
12
16
4
12
9
14
21
5
11
4
8
4
5
8
6
6
15
17
7
6
7
10
7
8
14
12
7
9
7
3
1
2
6
44
4
9
5
4
2
7
5
15
8
12
14
5
7
3
7
10
16
14
24
3
9
8
